comeback,raw_text,cleaned_text,label,source
TWICE_Strategy,"Congratulations TWICE, you've done well in promoting Strategy. Our hard working queens!!",congratul twice youv done well promot strategi hard work queen,?,youtube
TWICE_Strategy,Real hot girl shhhh,real hot girl shhhh,?,youtube
TWICE_Strategy,Winning is my trademark <33,win trademark,?,youtube
TWICE_Strategy,I got you on my radarr,got radarr,?,youtube
TWICE_Strategy,Make ya say more more more,make ya say,?,youtube
TWICE_Strategy,Silhouette tight,silhouett tight,?,youtube
TWICE_Strategy,Str3am Onceus,stram onceu,?,youtube
TWICE_Strategy,Hey boy!,hey boy,?,youtube
TWICE_Strategy,Were is the streaming ??,stream,?,youtube
TWICE_Strategy,ONCE STR34M HARDER!!,strm harder,?,youtube
TWICE_Strategy,STREAM 😂😂🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,stream,?,youtube
TWICE_Strategy,STREAM STREAAAAAAMMMMMMMMMMM 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂🎉🎉😂😂😂🎉😂🎉😂😂😂🎉😂🎉😂😂😂😂😂🎉😂😂🎉❤🎉😂🎉❤😢😂😢😂🎉😂🎉❤🎉😂😢🎉❤😮😮🎉😅❤😅🎉😮😢😂😢❤😮🎉,stream streaaaaaammmmmmmmmmm,?,youtube
TWICE_Strategy,🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉😢😢😢😢😢😢😢😢😢😢😢,,?,youtube
TWICE_Strategy,So Goood!!! that's freaking awesome!!!! 👍😎❤,goood that freak awesom,?,youtube
TWICE_Strategy,A HIT!,hit,?,youtube
TWICE_Strategy,THIS IS A BANGERR,bangerr,?,youtube
TWICE_Strategy,②①m  let's go,let go,?,youtube
TWICE_Strategy,30M LETS GOOO,let gooo,?,youtube
TWICE_Strategy,"20m 
Good job",good job,?,youtube
TWICE_Strategy,great songs,great song,?,youtube
TWICE_Strategy,20M welcome!!!♡,welcom,?,youtube
TWICE_Strategy,133k,k,?,youtube
TWICE_Strategy,30M LETS GO!,let go,?,youtube
TWICE_Strategy,TWICE,twice,?,youtube
TWICE_Strategy,Congrats 20m,congrat,?,youtube
TWICE_Strategy,TWICE,twice,?,youtube
TWICE_Strategy,HEY BOY I'MA GET YA,hey boy ima get ya,?,youtube
TWICE_Strategy,",welcome 20M🎉",welcom,?,youtube
TWICE_Strategy,"keep using the song everywhere! tiktok, x, fb, ig, yt!!!!",keep use song everywher tiktok x fb ig yt,?,youtube
TWICE_Strategy,Happy 20M!!!,happi,?,youtube
TWICE_Strategy,comment “eyyy” if ur still streaming,comment eyyy ur still stream,?,youtube
TWICE_Strategy,20M yeyyyyy,yeyyyyy,?,youtube
TWICE_Strategy,Hey boy〜,hey boy,?,youtube
TWICE_Strategy,SANA MARRY ME?🤧💍,sana marri,?,youtube
TWICE_Strategy,20 MILLI YASSSS,milli yassss,?,youtube
TWICE_Strategy,1:32 to 1:40 😩🎧✨💗,,?,youtube
TWICE_Strategy,119k,k,?,youtube
TWICE_Strategy,Midzy here thank you once for supporting gold by itzy,midzi thank support gold itzi,?,youtube
TWICE_Strategy,I still want a long journey with TWICE who else?,still want long journey twice els,?,youtube
TWICE_Strategy,"Congratulations 20 Million , let's get more millions ;)",congratul million let get million,?,youtube
TWICE_Strategy,twice twice,twice twice,?,youtube
TWICE_Strategy,TWICE AND MEGAN COLLAB THE BEST,twice megan collab best,?,youtube
TWICE_Strategy,"Hey, boy, I'ma getcha
I'ma getcha real good and I betcha
(It's Megan Thee Stallion)
Hey, boy, once I getcha
You'll be, oh, so glad that I metcha
(And TWICE)

Ah-oh!

 
Step 1
Do my highlight
Make me shine so bright
In the moonlight

Step 2
Silhouette tight
Baby, even my shadow
Looks good, right?

Step 3
When I arrive
Make you look my way
With your heart eyes

Step 4
Got you on the floor
Make you say
More, more, more

When I say hi
I'm feeling all your attention on me
Hi, no reason to be so shy with me

I ain't gonna bite, comе on over (No)
I know you wanna move a little closеr (Yeah)

I got a plan to get you with me (Ah)


I got you on my radar
Soon you're gonna be with me
My strategy, strategy
Will getcha, getcha, baby

Winning is my trademark
Soon you'll never wanna leave
My strategy, strategy
Will getcha, getcha, baby


Hey, boy, I'ma getcha
I'ma getcha real good and I betcha
Hey, boy, once I getcha
You'll be, oh, so glad that I metcha


When your cheeks go red (That's cute)
I wanna dance, you said (Oh, cool)
'Til I'm in your head (It's cruel)
And you can't forget

You're feeling things now
And you're confused
Watching my body getting loose
You don't know what you're gonna do
You're mine

When I say hi
I'm feeling all your attention on me
Hi, no reason to be so shy with me

I ain't gonna bite, come on over (No)
I know you wanna move a little closer (Yeah)

I got a plan to get you with me (Ah)


I got you on my radar
Soon you're gonna be with me
My strategy, strategy
Will getcha, getcha, baby

Winning is my trademark
Soon you'll never wanna leave
My strategy, strategy
Will getcha, getcha, baby



Real hot girl sheeee

Do you like that?
When I smack it and 
You watch it bounce it right back?
He really lost it
When he saw me do the right, left

I'ma man eater
You just a light snack
I got him pressed like
He's workin' on his triceps

I'ma flirt, I'ma tease
Baby hurt after me
Tell'em baby
What's a player to the GAME

Sayin' need the word by him
Bringing me to the beach
Jealous? Who?
Girl, please

Left, right, left, right
Do it to the beat
Talk with my body
That's my strategy

Other girls tryin'
But I'm really hard to beat
He'll be mine off my strategy

Left, right, left, right
Do it to the beat
Talk with my body
That's my strategy

Other girls tryin'
But I'm really hard to beat
He'll be mine off my strategy



My strategy, strategy
Like gravity, gravity
One look at me, look at me
I betcha, betcha, betcha, boy

You'll be down on your knees
Calling me up begging me don't leave
My strategy, strategy
Will getcha, getcha, getcha, boy

(Ah-oh!)

 
Hey, boy, I'ma getcha
I'ma getcha real good and I betcha
Hey, boy, once I getcha
You'll be, oh, so glad that I metcha

Hey, boy, I'ma getcha
I'ma getcha real good and I betcha
Hey, boy, once I getcha
You'll be, oh, so glad that I metcha


Hey, boy, I'ma getcha
I'ma getcha real good and I betcha",hey boy ima getcha ima getcha real good betcha megan thee stallion hey boy getcha youll oh glad metcha twice ahoh step highlight make shine bright moonlight step silhouett tight babi even shadow look good right step arriv make look way heart eye step got floor make say say hi im feel attent hi reason shi aint gonna bite com know wanna move littl closr yeah got plan get ah got radar soon your gonna strategi strategi getcha getcha babi win trademark soon youll never wanna leav strategi strategi getcha getcha babi hey boy ima getcha ima getcha real good betcha hey boy getcha youll oh glad metcha cheek go red that cute wanna danc said oh cool til im head cruel cant forget your feel thing your confus watch bodi get loos dont know your gonna your mine say hi im feel attent hi reason shi aint gonna bite come know wanna move littl closer yeah got plan get ah got radar soon your gonna strategi strategi getcha getcha babi win trademark soon youll never wanna leav strategi strategi getcha getcha babi real hot girl sheeee like smack youwatchitbounceit right back realli lost saw right left ima man eater light snack got press like he workin tricep ima flirt ima teas babi hurt tellem babi what player game sayin need word bring beach jealou girl pleas left right left right beat talkwith bodi that strategi girl tryin im reallyhard beat hell mine strategi left right left right beat talkwith bodi that strategi girl tryin im reallyhard beat hell mine strategi strategi strategi like graviti graviti one look look betcha betcha betcha boy youll yourkne call beg dont leav strategi strategi getcha getcha getcha boy ahoh hey boy ima getcha ima getcha real good betcha hey boy getcha youll oh glad metcha hey boy ima getcha ima getcha real good betcha hey boy getcha youll oh glad metcha hey boy ima getcha ima getcha real good betcha,?,youtube
TWICE_Strategy,20M!🎉,,?,youtube
TWICE_Strategy,The LEGENDS,legend,?,youtube
TWICE_Strategy,Lovely girls,love girl,?,youtube
NCTDREAM_WhenImWithYou,A mysterious sensation ~~,mysteri sensat,?,youtube
NCTDREAM_WhenImWithYou,Its been 13 days since it released time fly so fast😢,day sinc releas time fli fast,?,youtube
NCTDREAM_WhenImWithYou,11 M today,today,?,youtube
NCTDREAM_WhenImWithYou,Day and night with you,day night,?,youtube
NCTDREAM_WhenImWithYou,When I’m with dream 🥰🩵🩵🩵🩵,im dream,?,youtube
NCTDREAM_WhenImWithYou,Chenle 🌟,chenl,?,youtube
NCTDREAM_WhenImWithYou,Selamaaatt pagiiiii,selamaaatt pagiiiii,?,youtube
NCTDREAM_WhenImWithYou,"Everything about this song is beautiful, thank you nct dream for always giving us masterpieces",everyth song beauti thank nct dream alway give us masterpiec,?,youtube
NCTDREAM_WhenImWithYou,Brazil loves nct dream <3,brazil love nct dream,?,youtube
NCTDREAM_WhenImWithYou,"Renjun 
🕺",renjun,?,youtube
NCTDREAM_WhenImWithYou,11 jt yuks hari ini,jt yuk hari ini,?,youtube
NCTDREAM_WhenImWithYou,Voten en HIGHER y ALL CHART,voten en higher chart,?,youtube
NCTDREAM_WhenImWithYou,"10,915",,?,youtube
NCTDREAM_WhenImWithYou,914,,?,youtube
NCTDREAM_WhenImWithYou,"Besok bisa nih 11M harusnya, apa ga muak kalian liat angka 10 wkwk",besok bisa nih harusnya apa ga muak kalian liat angka wkwk,?,youtube
NCTDREAM_WhenImWithYou,Thankyou for being 7 and sing this beautiful song!!!!!! Thankyou for always happy and healthy dreamies you guys really human medicine ❤❤❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉 wishing this album successfully and i will wait 7dreamies in TDS4 Concert in jakarta!! I wish i have a chance to meet 7dreamies again!!,thankyou sing beauti song thankyou alway happi healthi dreami guy realli human medicin wish album success wait dreami td concert jakarta wish chanc meet dreami,?,youtube
NCTDREAM_WhenImWithYou,OYY AYUKKK STREAM PLIS,oyi ayukkk stream pli,?,youtube
NCTDREAM_WhenImWithYou,NCT DREAM is the best,nct dream best,?,youtube
NCTDREAM_WhenImWithYou,semangat stream guys!! masih 10 besar di tren,semangat stream guy masih besar di tren,?,youtube
NCTDREAM_WhenImWithYou,10.910k,k,?,youtube
NCTDREAM_WhenImWithYou,Congrasttt❤🎉,congrasttt,?,youtube
NCTDREAM_WhenImWithYou,Sugohesso,sugohesso,?,youtube
NCTDREAM_WhenImWithYou,ayoo kita muponnn dari angka keramat ini,ayoo kita muponnn dari angka keramat ini,?,youtube
NCTDREAM_WhenImWithYou,hola renjun te amo precioso,hola renjun te amo precioso,?,youtube
NCTDREAM_WhenImWithYou,let's go 11M,let go,?,youtube
NCTDREAM_WhenImWithYou,Kecanduan when im with you,kecanduan im,?,youtube
NCTDREAM_WhenImWithYou,"Jeno, Jaemin, Mark, Renjun, Chenle, Jisung, Haechan ❤",jeno jaemin mark renjun chenl jisung haechan,?,youtube
NCTDREAM_WhenImWithYou,likes are increasing as well<33,like increas well,?,youtube
NCTDREAM_WhenImWithYou,Semangat semangat!!,semangat semangat,?,youtube
NCTDREAM_WhenImWithYou,907.295,,?,youtube
NCTDREAM_WhenImWithYou,907,,?,youtube
NCTDREAM_WhenImWithYou,Best leader Mark :),best leader mark,?,youtube
NCTDREAM_WhenImWithYou,YO DREAM,yo dream,?,youtube
NCTDREAM_WhenImWithYou,Fighting for 11M ~~✓,fight,?,youtube
NCTDREAM_WhenImWithYou,"Coming from Nopogy 😅 just had time to stay on the internet. Well i agree with Shownu, its catchy indeed.",come nopogi time stay internet well agre shownu catchi inde,?,youtube
NCTDREAM_WhenImWithYou,GO DREAM!,go dream,?,youtube
NCTDREAM_WhenImWithYou,Seminggu naik sejuta ini mah 😭🙏🏻,seminggu naik sejuta ini mah,?,youtube
NCTDREAM_WhenImWithYou,Go go dream,go go dream,?,youtube
NCTDREAM_WhenImWithYou,Come on guys,come guy,?,youtube
NCTDREAM_WhenImWithYou,"Recién lo veo, el tema esta bonito ♡",recin lo veo el tema esta bonito,?,youtube
NCTDREAM_WhenImWithYou,Cute ❤,cute,?,youtube
NCTDREAM_WhenImWithYou,7DREAM,dream,?,youtube
NCTDREAM_WhenImWithYou,"Ini yg terakhir buat hari ini ya,soalnya udh ngantuk mau bobo dulu",ini yg terakhir buat hari ini yasoalnya udh ngantuk mau bobo dulu,?,youtube
NCTDREAM_WhenImWithYou,Akhirnya geser ke sembilan eh... S3manGaT,akhirnya geser ke sembilan eh smangat,?,youtube
NCTDREAM_WhenImWithYou,Don't forget to listen to the song on all music platforms,dont forget listen song music platform,?,youtube
NCTDREAM_WhenImWithYou,"always listen to this song wherever... let's watch and listen to this MV often, we can definitely give a lot of wins to 7dream as long as we stay consistent",alway listen song wherev let watch listen mv often definit give lot win dream long stay consist,?,youtube
NCTDREAM_WhenImWithYou,lets stream tgt guys,let stream tgt guy,?,youtube
NCTDREAM_WhenImWithYou,100k lagi 11juta. semangattt,k lagi juta semangattt,?,youtube
NCTDREAM_WhenImWithYou,Lama banget 11m nya ih,lama banget nya ih,?,youtube
NCTDREAM_WhenImWithYou,let’s get 4th win !!!,let get th win,?,youtube
NCTDREAM_WhenImWithYou,dont forget to vote dream on allchart pre voting guys,dont forget vote dream allchart pre vote guy,?,youtube
NCTDREAM_WhenImWithYou,10900,,?,youtube
NCTDREAM_WhenImWithYou,"Let's be consistent str3ming again, 11M let's go guys fighting",let consist strming let go guy fight,?,youtube
NCTDREAM_WhenImWithYou,Gemes deh sama viewsnya,geme deh sama viewsnya,?,youtube
NCTDREAM_WhenImWithYou,Pokoknya tetap str3aming :),pokoknya tetap strame,?,youtube
NCTDREAM_WhenImWithYou,"I just met them and I already loved them, I loved the songs, they're great, I'm from Brazil, they've gone far",met alreadi love love song theyr great im brazil theyv gone far,?,youtube
NCTDREAM_WhenImWithYou,11m let’s go,let go,?,youtube
NCTDREAM_WhenImWithYou,chenle💚💚💚💚💚💚,chenl,?,youtube
NCTDREAM_WhenImWithYou,Still here for Dreamies,still dreami,?,youtube
NCTDREAM_WhenImWithYou,Mark Lee <3,mark lee,?,youtube
NCTDREAM_WhenImWithYou,Sambil mandipun ttp streaming 🤣,sambil mandipun ttp stream,?,youtube
NCTDREAM_WhenImWithYou,fighting. everyone!!,fight everyon,?,youtube
NCTDREAM_WhenImWithYou,Renjun💗💗💗,renjun,?,youtube
NCTDREAM_WhenImWithYou,Sad :( but its okay,sad okay,?,youtube
NCTDREAM_WhenImWithYou,SEMANGAT DREAAAMSSSSSSSSSSSSSSSSSSSSS,semangat dreaaamsssssssssssssssssssss,?,youtube
NCTDREAM_WhenImWithYou,"Kenapa sulit naiknya, ayo dong semangatt",kenapa sulit naiknya ayo dong semangatt,?,youtube
NCTDREAM_WhenImWithYou,Keep streaming guys for 7 dreams..,keep stream guy dream,?,youtube
NCTDREAM_WhenImWithYou,I love u foreverr,love u foreverr,?,youtube
NCTDREAM_WhenImWithYou,"Yuk bisa yuk sedikit lagii
Semangat semuanya!!!",yuk bisa yuk sedikit lagii semangat semuanya,?,youtube
NCTDREAM_WhenImWithYou,"Guys kenapa susah banget naiknya :""(",guy kenapa susah banget naiknya,?,youtube
NCTDREAM_WhenImWithYou,lesgoo,lesgoo,?,youtube
NCTDREAM_WhenImWithYou,Ga menang di inkigayo ya?,ga menang di inkigayo ya,?,youtube
NCTDREAM_WhenImWithYou,888,,?,youtube
NCTDREAM_WhenImWithYou,"Cuando la canción es tan buena, que da gusto escucharla en repetición ┌⁠(⁠・⁠。⁠・⁠)⁠┘⁠♪",cuando la cancin es tan buena que da gusto escucharla en repeticin,?,youtube
NCTDREAM_WhenImWithYou,887,,?,youtube
NCTDREAM_WhenImWithYou,Voten en las aplicaciones ALL CHART y HIGHER,voten en la aplicacion chart higher,?,youtube
NCTDREAM_WhenImWithYou,886,,?,youtube
NCTDREAM_WhenImWithYou,Guys pls vote in korea all chart…,guy pl vote korea chart,?,youtube
NCTDREAM_WhenImWithYou,"Sedih ,, Mian dreams ..",sedih mian dream,?,youtube
NCTDREAM_WhenImWithYou,yahh kita gagal di inkigayo guyss but its okeyy keep streamm,yahh kita gagal di inkigayo guyss okeyi keep streamm,?,youtube
NCTDREAM_WhenImWithYou,keep str3aming,keep strame,?,youtube
NCTDREAM_WhenImWithYou,"streamin9nya, sambil nonton live inkigayo.",streaminnya sambil nonton live inkigayo,?,youtube
NCTDREAM_WhenImWithYou,yo dream !,yo dream,?,youtube
NCTDREAM_WhenImWithYou,Let's goooo,let goooo,?,youtube
NCTDREAM_WhenImWithYou,Ini serius 10 terus?,ini seriu teru,?,youtube
NCTDREAM_WhenImWithYou,Kajaa 11,kajaa,?,youtube
NCTDREAM_WhenImWithYou,mark lee,mark lee,?,youtube
NCTDREAM_WhenImWithYou,tetap bolak balik :),tetap bolak balik,?,youtube
NCTDREAM_WhenImWithYou,KAPANNN BERANJAKKK DARI 10.8 NIHHHH ARRGHHHH GERAMNYAA😢,kapannn beranjakkk dari nihhhh arrghhhh geramnyaa,?,youtube
NCTDREAM_WhenImWithYou,MC Jeno is back.,mc jeno back,?,youtube
NCTDREAM_WhenImWithYou,Let's stream,let stream,?,youtube
NCTDREAM_WhenImWithYou,PLISS AYO TTP STREAM GYUS,pliss ayo ttp stream gyu,?,youtube
NCTDREAM_WhenImWithYou,Harii ini di Inkigayo mc nya jeno,harii ini di inkigayo mc nya jeno,?,youtube
NCTDREAM_WhenImWithYou,I can feel that jisung is shining so bright with his voice. And he singing😭😭 soo coool❤,feel jisung shine bright voic sing soo coool,?,youtube
NCTDREAM_WhenImWithYou,Woww 11M letsgooo,woww letsgooo,?,youtube
NCTDREAM_WhenImWithYou,The choreo honestly looks so fun! Def teaching this one in studio 💚,choreo honestli look fun def teach one studio,?,youtube
NCTDREAM_WhenImWithYou,waiting behind the scene,wait behind scene,?,youtube
NCTDREAM_WhenImWithYou,Streaming sambil bungkusin snack buat ultah anak,stream sambil bungkusin snack buat ultah anak,?,youtube
NCTDREAM_WhenImWithYou,semoga nanti menang ya di inkigayo,semoga nanti menang ya di inkigayo,?,youtube
